CU,CHILD CU,STOCK CODE,QTY,,,,,,,,,,,,,,
33TS/SLIT,,000006011,6.00,,,,,,,,,,,,,,
33TS/SLIT,,000009924,6.00,,,,,,,,,,,,,,
33TS/SMAS,33TS/S,,1.00,,,,,,,,,,,,,,
33TS/SMAS,CONNECT2,,3.00,,,,,,,,,,,,,,
33TS/SMAS,,000006012,6.00,,,,,,,,,,,,,,
33TS/SMAS,,000009924,6.00,,,,,,,,,,,,,,
33TS/SMAT,33TS/S,,1.00,,,,,,,,,,,,,,
33TS/SMAT,CONNECT2,,3.00,,,,,,,,,,,,,,
33TS/SMAT,,000006012,6.00,,,,,,,,,,,,,,
33TS/SMAT,,000009924,6.00,,,,,,,,,,,,,,
33TS/SMOS,33TS/S,,1.00,,,,,,,,,,,,,,
33TS/SMOS,,000005893,3.00,,,,,,,,,,,,,,
33TS/SMOS,,000006013,6.00,,,,,,,,,,,,,,
33TS/SMOS,,000009924,6.00,,,,,,,,,,,,,,
33TS/SMOT,33TS/S,,1.00,,,,,,,,,,,,,,
33TS/SMOT,,000005893,3.00,,,,,,,,,,,,,,
33TS/SMOT,,000006013,6.00,,,,,,,,,,,,,,
33TS/SMOT,,000009924,6.00,,,,,,,,,,,,,,
33TS/SPLS,33TS/S,,1.00,,,,,,,,,,,,,,
33TS/SPLS,,000005909,3.00,,,,,,,,,,,,,,
33TS/SPLS,,000006014,6.00,,,,,,,,,,,,,,
33TS/SPLS,,000009924,6.00,,,,,,,,,,,,,,
33TS/SPLT,33TS/S,,1.00,,,,,,,,,,,,,,
33TS/SPLT,,000005909,3.00,,,,,,,,,,,,,,
33TS/SPLT,,000006014,6.00,,,,,,,,,,,,,,
33TS/SPLT,,000009924,6.00,,,,,,,,,,,,,,
33TS/SRAS,33TS/S,,1.00,,,,,,,,,,,,,,
33TS/SRAS,CONNECT1,,3.00,,,,,,,,,,,,,,
33TS/SRAS,,000006019,6.00,,,,,,,,,,,,,,
33TS/SRAS,,000009924,6.00,,,,,,,,,,,,,,
33TS/SRAT,33TS/S,,1.00,,,,,,,,,,,,,,
33TS/SRAT,CONNECT1,,3.00,,,,,,,,,,,,,,
33TS/SRAT,,000006019,6.00,,,,,,,,,,,,,,
33TS/SRAT,,000009924,6.00,,,,,,,,,,,,,,
33TT,SET157-3,,1.00,,,,,,,,,,,,,,
33TT,SET166-3,,2.00,,,,,,,,,,,,,,
33TT,SET168-4,,1.00,,,,,,,,,,,,,,
33TT,,000000541,1.00,,,,,,,,,,,,,,
33TT,,000000251,2.00,,,,,,,,,,,,,,
33TT/F,33TT,,1.00,,,,,,,,,,,,,,
33TT/F,SET161-4,,3.00,,,,,,,,,,,,,,
33TT/FAPS,33TT/F,,1.00,,,,,,,,,,,,,,
33TT/FAPS,,000008372,3.00,,,,,,,,,,,,,,
33TT/FAPS,,000009924,3.00,,,,,,,,,,,,,,
33TT/FAPT,33TT/F,,1.00,,,,,,,,,,,,,,
33TT/FAPT,,000008372,3.00,,,,,,,,,,,,,,
33TT/FAPT,,000009924,3.00,,,,,,,,,,,,,,
33TT/FBAS,33TT/F,,1.00,,,,,,,,,,,,,,
33TT/FBAS,,000006010,3.00,,,,,,,,,,,,,,
33TT/FBAS,,000009924,3.00,,,,,,,,,,,,,,
33TT/FBAT,33TT/F,,1.00,,,,,,,,,,,,,,
33TT/FBAT,,000006010,3.00,,,,,,,,,,,,,,
33TT/FBAT,,000009924,3.00,,,,,,,,,,,,,,
33TT/FCHS,33TT/F,,1.00,,,,,,,,,,,,,,
33TT/FCHS,,000008373,3.00,,,,,,,,,,,,,,
33TT/FCHS,,000009924,3.00,,,,,,,,,,,,,,
33TT/FCHT,33TT/F,,1.00,,,,,,,,,,,,,,
33TT/FCHT,,000008373,3.00,,,,,,,,,,,,,,
33TT/FCHT,,000009924,3.00,,,,,,,,,,,,,,
33TT/FLIS,33TT/F,,1.00,,,,,,,,,,,,,,
33TT/FLIS,,000006011,3.00,,,,,,,,,,,,,,
33TT/FLIS,,000009924,3.00,,,,,,,,,,,,,,
33TT/FLIT,33TT/F,,1.00,,,,,,,,,,,,,,
33TT/FLIT,,000006011,3.00,,,,,,,,,,,,,,
33TT/FLIT,,000009924,3.00,,,,,,,,,,,,,,
33TT/FMAS,33TT/F,,1.00,,,,,,,,,,,,,,
33TT/FMAS,,000006012,3.00,,,,,,,,,,,,,,
33TT/FMAS,,000009924,3.00,,,,,,,,,,,,,,
33TT/FMAT,33TT/F,,1.00,,,,,,,,,,,,,,
33TT/FMAT,,000006012,3.00,,,,,,,,,,,,,,
33TT/FMAT,,000009924,3.00,,,,,,,,,,,,,,
33TT/FMOS,33TT/F,,1.00,,,,,,,,,,,,,,
33TT/FMOS,,000006013,3.00,,,,,,,,,,,,,,
33TT/FMOS,,000009924,3.00,,,,,,,,,,,,,,
33TT/FMOT,33TT/F,,1.00,,,,,,,,,,,,,,
33TT/FMOT,,000006013,3.00,,,,,,,,,,,,,,
33TT/FMOT,,000009924,3.00,,,,,,,,,,,,,,
33TT/FPLS,33TT/F,,1.00,,,,,,,,,,,,,,
33TT/FPLS,,000006014,3.00,,,,,,,,,,,,,,
33TT/FPLS,,000009924,3.00,,,,,,,,,,,,,,
33TT/FPLT,33TT/F,,1.00,,,,,,,,,,,,,,
33TT/FPLT,,000006014,3.00,,,,,,,,,,,,,,
33TT/FPLT,,000009924,3.00,,,,,,,,,,,,,,
33TT/FRAS,33TT/F,,1.00,,,,,,,,,,,,,,
33TT/FRAS,,000006019,3.00,,,,,,,,,,,,,,
33TT/FRAS,,000009924,3.00,,,,,,,,,,,,,,
33TT/FRAT,33TT/F,,1.00,,,,,,,,,,,,,,
33TT/FRAT,,000006019,3.00,,,,,,,,,,,,,,
33TT/FRAT,,000009924,3.00,,,,,,,,,,,,,,
33TT/N,33TT,,1.00,,,,,,,,,,,,,,
33TT/N,SET161-2,,3.00,,,,,,,,,,,,,,
33TT/NAPS,33TT/N,,1.00,,,,,,,,,,,,,,
33TT/NAPS,,000008372,3.00,,,,,,,,,,,,,,
33TT/NAPS,,000009924,3.00,,,,,,,,,,,,,,
33TT/NAPT,33TT/N,,1.00,,,,,,,,,,,,,,
33TT/NAPT,,000008372,3.00,,,,,,,,,,,,,,
33TT/NAPT,,000009924,3.00,,,,,,,,,,,,,,
33TT/NBAS,33TT/N,,1.00,,,,,,,,,,,,,,
33TT/NBAS,,000006010,3.00,,,,,,,,,,,,,,
33TT/NBAS,,000009924,3.00,,,,,,,,,,,,,,
33TT/NBAT,33TT/N,,1.00,,,,,,,,,,,,,,
33TT/NBAT,,000006010,3.00,,,,,,,,,,,,,,
33TT/NBAT,,000009924,3.00,,,,,,,,,,,,,,
33TT/NCHS,33TT/N,,1.00,,,,,,,,,,,,,,
33TT/NCHS,,000008373,3.00,,,,,,,,,,,,,,
33TT/NCHS,,000009924,3.00,,,,,,,,,,,,,,
33TT/NCHT,33TT/N,,1.00,,,,,,,,,,,,,,
33TT/NCHT,,000008373,3.00,,,,,,,,,,,,,,
33TT/NCHT,,000009924,3.00,,,,,,,,,,,,,,
33TT/NLIS,33TT/N,,1.00,,,,,,,,,,,,,,
33TT/NLIS,,000006011,3.00,,,,,,,,,,,,,,
33TT/NLIS,,000009924,3.00,,,,,,,,,,,,,,
33TT/NLIT,33TT/N,,1.00,,,,,,,,,,,,,,
33TT/NLIT,,000006011,3.00,,,,,,,,,,,,,,
33TT/NLIT,,000009924,3.00,,,,,,,,,,,,,,
33TT/NMAS,33TT/N,,1.00,,,,,,,,,,,,,,
33TT/NMAS,,000006012,3.00,,,,,,,,,,,,,,
33TT/NMAS,,000009924,3.00,,,,,,,,,,,,,,
33TT/NMAT,33TT/N,,1.00,,,,,,,,,,,,,,
33TT/NMAT,,000006012,3.00,,,,,,,,,,,,,,
33TT/NMAT,,000009924,3.00,,,,,,,,,,,,,,
33TT/NMOS,33TT/N,,1.00,,,,,,,,,,,,,,
33TT/NMOS,,000006013,3.00,,,,,,,,,,,,,,
33TT/NMOS,,000009924,3.00,,,,,,,,,,,,,,
33TT/NMOT,33TT/N,,1.00,,,,,,,,,,,,,,
33TT/NMOT,,000006013,3.00,,,,,,,,,,,,,,
33TT/NMOT,,000009924,3.00,,,,,,,,,,,,,,
33TT/NPLS,33TT/N,,1.00,,,,,,,,,,,,,,
33TT/NPLS,,000006014,3.00,,,,,,,,,,,,,,
33TT/NPLS,,000009924,3.00,,,,,,,,,,,,,,
33TT/NPLT,33TT/N,,1.00,,,,,,,,,,,,,,
33TT/NPLT,,000006014,3.00,,,,,,,,,,,,,,
33TT/NPLT,,000009924,3.00,,,,,,,,,,,,,,
33TT/NRAS,33TT/N,,1.00,,,,,,,,,,,,,,
33TT/NRAS,,000006019,3.00,,,,,,,,,,,,,,
33TT/NRAS,,000009924,3.00,,,,,,,,,,,,,,
33TT/NRAT,33TT/N,,1.00,,,,,,,,,,,,,,
33TT/NRAT,,000006019,3.00,,,,,,,,,,,,,,
33TT/NRAT,,000009924,3.00,,,,,,,,,,,,,,
33TT/S,33TT,,1.00,,,,,,,,,,,,,,
33TT/S,SET161-6,,3.00,,,,,,,,,,,,,,
33TT/SAPS,33TT/S,,1.00,,,,,,,,,,,,,,
33TT/SAPS,,000008372,3.00,,,,,,,,,,,,,,
33TT/SAPS,,000009924,3.00,,,,,,,,,,,,,,
33TT/SAPT,33TT/S,,1.00,,,,,,,,,,,,,,
33TT/SAPT,,000008372,3.00,,,,,,,,,,,,,,
33TT/SAPT,,000009924,3.00,,,,,,,,,,,,,,
33TT/SBAS,33TT/S,,1.00,,,,,,,,,,,,,,
33TT/SBAS,,000006010,3.00,,,,,,,,,,,,,,
33TT/SBAS,,000009924,3.00,,,,,,,,,,,,,,
33TT/SBAT,33TT/S,,1.00,,,,,,,,,,,,,,
33TT/SBAT,,000006010,3.00,,,,,,,,,,,,,,
33TT/SBAT,,000009924,3.00,,,,,,,,,,,,,,
33TT/SCHS,33TT/S,,1.00,,,,,,,,,,,,,,
33TT/SCHS,,000008373,3.00,,,,,,,,,,,,,,
33TT/SCHS,,000009924,3.00,,,,,,,,,,,,,,
33TT/SCHT,33TT/S,,1.00,,,,,,,,,,,,,,
33TT/SCHT,,000008373,3.00,,,,,,,,,,,,,,
33TT/SCHT,,000009924,3.00,,,,,,,,,,,,,,
33TT/SLIS,33TT/S,,1.00,,,,,,,,,,,,,,
33TT/SLIS,,000006011,3.00,,,,,,,,,,,,,,
33TT/SLIS,,000009924,3.00,,,,,,,,,,,,,,
33TT/SLIT,33TT/S,,1.00,,,,,,,,,,,,,,
33TT/SLIT,,000006011,3.00,,,,,,,,,,,,,,
33TT/SLIT,,000009924,3.00,,,,,,,,,,,,,,
33TT/SMAS,33TT/S,,1.00,,,,,,,,,,,,,,
33TT/SMAS,,000006012,3.00,,,,,,,,,,,,,,
33TT/SMAS,,000009924,3.00,,,,,,,,,,,,,,
33TT/SMAT,33TT/S,,1.00,,,,,,,,,,,,,,
33TT/SMAT,,000006012,3.00,,,,,,,,,,,,,,
33TT/SMAT,,000009924,3.00,,,,,,,,,,,,,,
33TT/SMOS,33TT/S,,1.00,,,,,,,,,,,,,,
33TT/SMOS,,000006013,3.00,,,,,,,,,,,,,,
33TT/SMOS,,000009924,3.00,,,,,,,,,,,,,,
33TT/SMOT,33TT/S,,1.00,,,,,,,,,,,,,,
33TT/SMOT,,000006013,3.00,,,,,,,,,,,,,,
33TT/SMOT,,000009924,3.00,,,,,,,,,,,,,,
33TT/SPLS,33TT/S,,1.00,,,,,,,,,,,,,,
33TT/SPLS,,000006014,3.00,,,,,,,,,,,,,,
33TT/SPLS,,000009924,3.00,,,,,,,,,,,,,,
33TT/SPLT,33TT/S,,1.00,,,,,,,,,,,,,,
33TT/SPLT,,000006014,3.00,,,,,,,,,,,,,,
33TT/SPLT,,000009924,3.00,,,,,,,,,,,,,,
33TT/SRAS,33TT/S,,1.00,,,,,,,,,,,,,,
33TT/SRAS,,000006019,3.00,,,,,,,,,,,,,,
33TT/SRAS,,000009924,3.00,,,,,,,,,,,,,,
33TT/SRAT,33TT/S,,1.00,,,,,,,,,,,,,,
33TT/SRAT,,000006019,3.00,,,,,,,,,,,,,,
33TT/SRAT,,000009924,3.00,,,,,,,,,,,,,,
33VA/F,SET161-4,,3.00,,,,,,,,,,,,,,
33VA/FAPS,33VA/F,,1.00,,,,,,,,,,,,,,
33VA/FAPS,,000002608,3.00,,,,,,,,,,,,,,
33VA/FAPT,33VA/F,,1.00,,,,,,,,,,,,,,
33VA/FAPT,,000002608,3.00,,,,,,,,,,,,,,
33VA/FAPT,,000005969,3.00,,,,,,,,,,,,,,
33VA/FBAS,33VA/F,,1.00,,,,,,,,,,,,,,
33VA/FBAS,,000002608,3.00,,,,,,,,,,,,,,
33VA/FBAT,33VA/F,,1.00,,,,,,,,,,,,,,
33VA/FBAT,,000002608,3.00,,,,,,,,,,,,,,
33VA/FBAT,,000005970,3.00,,,,,,,,,,,,,,
33VA/FCHS,33VA/F,,1.00,,,,,,,,,,,,,,
33VA/FCHS,,000002608,3.00,,,,,,,,,,,,,,
33VA/FCHT,33VA/F,,1.00,,,,,,,,,,,,,,
33VA/FCHT,,000002609,3.00,,,,,,,,,,,,,,
33VA/FCHT,,000005971,3.00,,,,,,,,,,,,,,
33VA/FCHT,,000013949,3.00,,,,,,,,,,,,,,
33VA/FLIS,33VA/F,,1.00,,,,,,,,,,,,,,
33VA/FLIS,,000002608,3.00,,,,,,,,,,,,,,
33VA/FLIT,33VA/F,,1.00,,,,,,,,,,,,,,
33VA/FLIT,,000002608,3.00,,,,,,,,,,,,,,
33VA/FLIT,,000005969,3.00,,,,,,,,,,,,,,
33VA/FMAS,33VA/F,,1.00,,,,,,,,,,,,,,
33VA/FMAS,,000002608,3.00,,,,,,,,,,,,,,
33VA/FMAT,33VA/F,,1.00,,,,,,,,,,,,,,
33VA/FMAT,,000002608,3.00,,,,,,,,,,,,,,
33VA/FMAT,,000005970,3.00,,,,,,,,,,,,,,
33VA/FMOS,33VA/F,,1.00,,,,,,,,,,,,,,
33VA/FMOS,,000002608,3.00,,,,,,,,,,,,,,
33VA/FMOT,33VA/F,,1.00,,,,,,,,,,,,,,
33VA/FMOT,,000002609,3.00,,,,,,,,,,,,,,
33VA/FMOT,,000005971,3.00,,,,,,,,,,,,,,
33VA/FMOT,,000013949,3.00,,,,,,,,,,,,,,
33VA/FPLS,33VA/F,,1.00,,,,,,,,,,,,,,
33VA/FPLS,,000002608,3.00,,,,,,,,,,,,,,
33VA/FPLT,33VA/F,,1.00,,,,,,,,,,,,,,
33VA/FPLT,,000002608,3.00,,,,,,,,,,,,,,
33VA/FPLT,,000013949,3.00,,,,,,,,,,,,,,
33VA/FRAS,33VA/F,,1.00,,,,,,,,,,,,,,
33VA/FRAS,,000002608,3.00,,,,,,,,,,,,,,
33VA/FRAS,,000005974,3.00,,,,,,,,,,,,,,
33VA/FRAT,33VA/F,,1.00,,,,,,,,,,,,,,
33VA/FRAT,,000002608,3.00,,,,,,,,,,,,,,
33VA/FRAT,,000005974,3.00,,,,,,,,,,,,,,
33VA/N,SET161-2,,3.00,,,,,,,,,,,,,,
33VA/NAPS,33VA/N,,1.00,,,,,,,,,,,,,,
33VA/NAPS,,000002608,3.00,,,,,,,,,,,,,,
33VA/NAPT,33VA/N,,1.00,,,,,,,,,,,,,,
33VA/NAPT,,000002608,3.00,,,,,,,,,,,,,,
33VA/NAPT,,000005969,3.00,,,,,,,,,,,,,,
33VA/NBAS,33VA/N,,1.00,,,,,,,,,,,,,,
33VA/NBAS,,000002608,3.00,,,,,,,,,,,,,,
33VA/NBAT,33VA/N,,1.00,,,,,,,,,,,,,,
33VA/NBAT,,000002608,3.00,,,,,,,,,,,,,,
33VA/NBAT,,000005970,3.00,,,,,,,,,,,,,,
33VA/NCHS,33VA/N,,1.00,,,,,,,,,,,,,,
33VA/NCHS,,000002608,3.00,,,,,,,,,,,,,,
33VA/NCHT,33VA/N,,1.00,,,,,,,,,,,,,,
33VA/NCHT,,000002609,3.00,,,,,,,,,,,,,,
33VA/NCHT,,000005971,3.00,,,,,,,,,,,,,,
33VA/NCHT,,000013949,3.00,,,,,,,,,,,,,,
33VA/NLIS,33VA/N,,1.00,,,,,,,,,,,,,,
33VA/NLIS,,000002608,3.00,,,,,,,,,,,,,,
33VA/NLIT,33VA/N,,1.00,,,,,,,,,,,,,,
33VA/NLIT,,000002608,3.00,,,,,,,,,,,,,,
33VA/NLIT,,000005969,3.00,,,,,,,,,,,,,,
33VA/NMAS,33VA/N,,1.00,,,,,,,,,,,,,,
33VA/NMAS,,000002608,3.00,,,,,,,,,,,,,,
33VA/NMAT,33VA/N,,1.00,,,,,,,,,,,,,,
33VA/NMAT,,000002608,3.00,,,,,,,,,,,,,,
33VA/NMAT,,000005970,3.00,,,,,,,,,,,,,,
33VA/NMOS,33VA/N,,1.00,,,,,,,,,,,,,,
33VA/NMOS,,000002608,3.00,,,,,,,,,,,,,,
33VA/NMOT,33VA/N,,1.00,,,,,,,,,,,,,,
33VA/NMOT,,000002609,3.00,,,,,,,,,,,,,,
33VA/NMOT,,000005971,3.00,,,,,,,,,,,,,,
33VA/NMOT,,000013949,3.00,,,,,,,,,,,,,,
33VA/NPLS,33VA/N,,1.00,,,,,,,,,,,,,,
33VA/NPLS,,000002608,3.00,,,,,,,,,,,,,,
33VA/NPLT,33VA/N,,1.00,,,,,,,,,,,,,,
33VA/NPLT,,000002608,3.00,,,,,,,,,,,,,,
33VA/NPLT,,000013949,3.00,,,,,,,,,,,,,,
33VA/NRAS,33VA/N,,1.00,,,,,,,,,,,,,,
33VA/NRAS,,000002608,3.00,,,,,,,,,,,,,,
33VA/NRAS,,000005974,3.00,,,,,,,,,,,,,,
33VA/NRAT,33VA/N,,1.00,,,,,,,,,,,,,,
33VA/NRAT,,000002608,3.00,,,,,,,,,,,,,,
33VA/NRAT,,000005974,3.00,,,,,,,,,,,,,,
33VA/S,SET161-6,,3.00,,,,,,,,,,,,,,
33VA/SAPS,33VA/S,,1.00,,,,,,,,,,,,,,
33VA/SAPS,,000002608,3.00,,,,,,,,,,,,,,
33VA/SAPT,33VA/S,,1.00,,,,,,,,,,,,,,
33VA/SAPT,,000002608,3.00,,,,,,,,,,,,,,
33VA/SAPT,,000005969,3.00,,,,,,,,,,,,,,
33VA/SBAS,33VA/S,,1.00,,,,,,,,,,,,,,
33VA/SBAS,,000002608,3.00,,,,,,,,,,,,,,
33VA/SBAT,33VA/S,,1.00,,,,,,,,,,,,,,
33VA/SBAT,,000002608,3.00,,,,,,,,,,,,,,
33VA/SBAT,,000005970,3.00,,,,,,,,,,,,,,
33VA/SCHS,33VA/S,,1.00,,,,,,,,,,,,,,
33VA/SCHS,,000002608,3.00,,,,,,,,,,,,,,
33VA/SCHT,33VA/S,,1.00,,,,,,,,,,,,,,
33VA/SCHT,,000002609,3.00,,,,,,,,,,,,,,
33VA/SCHT,,000005971,3.00,,,,,,,,,,,,,,
33VA/SCHT,,000013949,3.00,,,,,,,,,,,,,,
33VA/SLIS,33VA/S,,1.00,,,,,,,,,,,,,,
33VA/SLIS,,000002608,3.00,,,,,,,,,,,,,,
33VA/SLIT,33VA/S,,1.00,,,,,,,,,,,,,,
33VA/SLIT,,000002608,3.00,,,,,,,,,,,,,,
33VA/SLIT,,000005969,3.00,,,,,,,,,,,,,,
33VA/SMAS,33VA/S,,1.00,,,,,,,,,,,,,,
33VA/SMAS,,000002608,3.00,,,,,,,,,,,,,,
33VA/SMAT,33VA/S,,1.00,,,,,,,,,,,,,,
33VA/SMAT,,000002608,3.00,,,,,,,,,,,,,,
33VA/SMAT,,000005970,3.00,,,,,,,,,,,,,,
33VA/SMOS,33VA/S,,1.00,,,,,,,,,,,,,,
33VA/SMOS,,000002608,3.00,,,,,,,,,,,,,,
33VA/SMOT,33VA/S,,1.00,,,,,,,,,,,,,,
33VA/SMOT,,000002609,3.00,,,,,,,,,,,,,,
33VA/SMOT,,000005971,3.00,,,,,,,,,,,,,,
33VA/SMOT,,000013949,3.00,,,,,,,,,,,,,,
33VA/SPLS,33VA/S,,1.00,,,,,,,,,,,,,,
33VA/SPLS,,000002608,3.00,,,,,,,,,,,,,,
33VA/SPLT,33VA/S,,1.00,,,,,,,,,,,,,,
33VA/SPLT,,000002609,3.00,,,,,,,,,,,,,,
33VA/SPLT,,000005972,3.00,,,,,,,,,,,,,,
33VA/SPLT,,000013949,3.00,,,,,,,,,,,,,,
33VA/SRAS,33VA/S,,1.00,,,,,,,,,,,,,,
33VA/SRAS,,000002608,3.00,,,,,,,,,,,,,,
33VA/SRAS,,000005974,3.00,,,,,,,,,,,,,,
33VA/SRAT,33VA/S,,1.00,,,,,,,,,,,,,,
33VA/SRAT,,000002608,3.00,,,,,,,,,,,,,,
33VA/SRAT,,000005974,3.00,,,,,,,,,,,,,,
33VA/SSAT,SET161-6,,3.00,,,,,,,,,,,,,,
33VA/SSAT,,000002609,3.00,,,,,,,,,,,,,,
33VA/SSAT,,000005973,3.00,,,,,,,,,,,,,,
33VDR,SET168-1,,3.00,,,,,,,,,,,,,,
33VDR,,000000251,6.00,,,,,,,,,,,,,,
33VDR/N,33VDR,,1.00,,,,,,,,,,,,,,
33VDR/N,SET169-1,,3.00,,,,,,,,,,,,,,
33VDR/NMOT,33VDR/N,,1.00,,,,,,,,,,,,,,
33VDR/NMOT,,000005971,3.00,,,,,,,,,,,,,,
33VDR/NNES,33VDR/N,,1.00,,,,,,,,,,,,,,
33VDR/NNET,33VDR/N,,1.00,,,,,,,,,,,,,,
33VDR/NNET,,000005972,3.00,,,,,,,,,,,,,,
33VDR/NPLS,33VDR/N,,1.00,,,,,,,,,,,,,,
33VDR/NPLT,33VDR/N,,1.00,,,,,,,,,,,,,,
33VDR/NPLT,,000005972,3.00,,,,,,,,,,,,,,
33VDSR3,SET157-4,,1.00,,,,,,,,,,,,,,
33VDSR3,SET166-3,,4.00,,,,,,,,,,,,,,
33VDSR3,SET168-1,,1.00,,,,,,,,,,,,,,
33VDSR3,SET168-4,,1.00,,,,,,,,,,,,,,
33VDSR3,SET169-1,,1.00,,,,,,,,,,,,,,
33VDSR3,SET169-3,,2.00,,,,,,,,,,,,,,
33VDSR3,,000000251,4.00,,,,,,,,,,,,,,
33VDSR3/S,33VDSR3,,1.00,,,,,,,,,,,,,,
33VDSR3/S,SET161-6,,6.00,,,,,,,,,,,,,,
33VDSR3/SPLS,33VDSR3/S,,1.00,,,,,,,,,,,,,,
33VDSR3/SPLS,,000006014,6.00,,,,,,,,,,,,,,
33VDSR3/SPLS,,000009924,6.00,,,,,,,,,,,,,,
33VDSR3/SPLT,33VDSR3/S,,1.00,,,,,,,,,,,,,,
33VDSR3/SPLT,,000006014,6.00,,,,,,,,,,,,,,
33VDSR3/SPLT,,000009924,6.00,,,,,,,,,,,,,,
33VDSR7,SET157-3,,2.00,,,,,,,,,,,,,,
33VDSR7,SET166-3,,4.00,,,,,,,,,,,,,,
33VDSR7,SET168-1,,1.00,,,,,,,,,,,,,,
33VDSR7,SET168-4,,1.00,,,,,,,,,,,,,,
33VDSR7,SET169-1,,1.00,,,,,,,,,,,,,,
33VDSR7,SET169-3,,2.00,,,,,,,,,,,,,,
33VDSR7,,000000251,4.00,,,,,,,,,,,,,,
33VDSR7/S,33VDSR7,,1.00,,,,,,,,,,,,,,
33VDSR7/S,SET161-6,,6.00,,,,,,,,,,,,,,
33VDSR7/SPLS,33VDSR7/S,,1.00,,,,,,,,,,,,,,
33VDSR7/SPLS,,000006014,6.00,,,,,,,,,,,,,,
33VDSR7/SPLS,,000009924,6.00,,,,,,,,,,,,,,
33VDSR7/SPLT,33VDSR7/S,,1.00,,,,,,,,,,,,,,
33VDSR7/SPLT,,000006014,6.00,,,,,,,,,,,,,,
33VDSR7/SPLT,,000009924,6.00,,,,,,,,,,,,,,
33VDSR9,SET157-3,,2.00,,,,,,,,,,,,,,
33VDSR9,SET166-3,,4.00,,,,,,,,,,,,,,
33VDSR9,SET168-4,,1.00,,,,,,,,,,,,,,
33VDSR9,SET169-1,,1.00,,,,,,,,,,,,,,
33VDSR9,SET169-3,,2.00,,,,,,,,,,,,,,
33VDSR9,,000000251,4.00,,,,,,,,,,,,,,
33VDSR9/S,33VDSR9,,1.00,,,,,,,,,,,,,,
33VDSR9/S,SET161-6,,6.00,,,,,,,,,,,,,,
33VDSR9/S,SET169-4,,2.00,,,,,,,,,,,,,,
33VDSR9/SPLS,33VDSR9/S,,1.00,,,,,,,,,,,,,,
33VDSR9/SPLS,,000006014,6.00,,,,,,,,,,,,,,
33VDSR9/SPLS,,000009924,6.00,,,,,,,,,,,,,,
33VDSR9/SPLT,33VDSR9/S,,1.00,,,,,,,,,,,,,,
33VDSR9/SPLT,,000006014,6.00,,,,,,,,,,,,,,
33VDSR9/SPLT,,000009924,6.00,,,,,,,,,,,,,,
33VOR,SET168-1,,3.00,,,,,,,,,,,,,,
33VOR,,000000251,5.00,,,,,,,,,,,,,,
33VOR/N,33VOR,,1.00,,,,,,,,,,,,,,
33VOR/N,SET169-1,,3.00,,,,,,,,,,,,,,
33VOR/NNES,33VOR/N,,1.00,,,,,,,,,,,,,,
33VOR/NNET,33VOR/N,,1.00,,,,,,,,,,,,,,
33VOR/NNET,,000005972,3.00,,,,,,,,,,,,,,
33VOR/NPLS,33VOR/N,,1.00,,,,,,,,,,,,,,
33VOR/NPLT,33VOR/N,,1.00,,,,,,,,,,,,,,
33VOR/NPLT,,000005972,3.00,,,,,,,,,,,,,,
33VOU,SET168-1,,3.00,,,,,,,,,,,,,,
33VOU,,000000251,5.00,,,,,,,,,,,,,,
33VOU/N,33VOU,,1.00,,,,,,,,,,,,,,
33VOU/N,SET169-1,,3.00,,,,,,,,,,,,,,
33VOU/NPLT,33VOU/N,,1.00,,,,,,,,,,,,,,
33VOU/NPLT,,000005972,3.00,,,,,,,,,,,,,,
33VS,SET155-4,,3.00,,,,,,,,,,,,,,
33VS,SET157-4,,3.00,,,,,,,,,,,,,,
33VS,,000000541,3.00,,,,,,,,,,,,,,
33VS/F,33VS,,1.00,,,,,,,,,,,,,,
33VS/F,SET161-4,,6.00,,,,,,,,,,,,,,
33VS/FAPS,33VS/F,,1.00,,,,,,,,,,,,,,
33VS/FAPS,CONNECT1,,3.00,,,,,,,,,,,,,,
33VS/FAPS,,000008372,6.00,,,,,,,,,,,,,,
33VS/FAPS,,000009924,6.00,,,,,,,,,,,,,,
33VS/FAPT,33VS/F,,1.00,,,,,,,,,,,,,,
33VS/FAPT,CONNECT1,,3.00,,,,,,,,,,,,,,
33VS/FAPT,,000008372,6.00,,,,,,,,,,,,,,
33VS/FAPT,,000009924,6.00,,,,,,,,,,,,,,
33VS/FBAS,33VS/F,,1.00,,,,,,,,,,,,,,
33VS/FBAS,CONNECT2,,3.00,,,,,,,,,,,,,,
33VS/FBAS,,000006010,6.00,,,,,,,,,,,,,,
33VS/FBAS,,000009924,6.00,,,,,,,,,,,,,,
33VS/FBAT,33VS/F,,1.00,,,,,,,,,,,,,,
33VS/FBAT,CONNECT2,,3.00,,,,,,,,,,,,,,
33VS/FBAT,,000006010,6.00,,,,,,,,,,,,,,
33VS/FBAT,,000009924,6.00,,,,,,,,,,,,,,
33VS/FCHS,33VS/F,,1.00,,,,,,,,,,,,,,
33VS/FCHS,,000005893,3.00,,,,,,,,,,,,,,
33VS/FCHS,,000008373,6.00,,,,,,,,,,,,,,
33VS/FCHS,,000009924,6.00,,,,,,,,,,,,,,
33VS/FCHT,33VS/F,,1.00,,,,,,,,,,,,,,
33VS/FCHT,,000005893,3.00,,,,,,,,,,,,,,
33VS/FCHT,,000008373,6.00,,,,,,,,,,,,,,
